id;size;price;price_m2;location;address;street;number;address_geopy;lat;long;hhSize;hhF;hhM;title;link;timestamp;inactive-stamp;active
3559220;12;316.0;26.33333333333333;Petershausen-Ost;Mainaustrasse 55, Konstanz;Mainaustrasse;55;55, Mainaustraße, Petershausen-Ost, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78464, Deutschland;47.67307775;9.19253125;3.0;2.0;0.0;14m² Zimmer in netter 3er-WG;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Petershausen.3559220.html;20190814-2050;20190820-2050;False
7136079;18;310.0;17.22222222222222;Altstadt;Tägermoosstrasse 4, Konstanz;Tägermoosstrasse;4;4, Tägermoosstraße, Altstadt, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.66000655;9.17010025;5.0;2.0;2.0;helles Zimmer (Altbau) mitten im Paradies;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Paradies.7136079.html;20190815-0850;20190817-1650;False
6889780;22;175.0;7.954545454545454;Fürstenberg;Sonnentauweg 1, Konstanz;Sonnentauweg;1;1, Sonnentauweg, Fürstenberg, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.6821515;9.17008009154947;4.0;0.0;2.0;Zimmer bei Studentenverbindung;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Fuerstenberg.6889780.html;20190815-0850;;True
6874552;25;175.0;7.0;Fürstenberg;Sonnentauweg 1, Konstanz;Sonnentauweg;1;1, Sonnentauweg, Fürstenberg, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.6821515;9.17008009154947;4.0;0.0;1.0;Möbliertes WG Zimmer in guter Lage sowie mit guter Gemeinschaft;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Petershausen.6874552.html;20190815-0850;;True
7505242;16;470.0;29.375;Litzelstetten;Blumenstraße, Konstanz;Blumenstraße;;Blumenstraße, Litzelstetten, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78465, Deutschland;47.715334399999996;9.174802099999999;3.0;0.0;1.0;"möbliertes WG Zimmer in KN-Litzelstetten (unbefristet); Besichtigung 17.9.19 möglich";https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Litzelstetten.7505242.html;20190815-1250;20190819-1250;False
7502294;14;314.0;22.428571428571423;Paradies;Rheingutstraße 36, Konstanz;Rheingutstraße;36;Albertus-Magnus-Haus, 36, Rheingutstraße, Paradies, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.66782345;9.165685702019653;17.0;0.0;0.0;Zimmer in AMH;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Paradies.7502294.html;20190815-1250;20190922-2050;False
6894748;25;526.0;21.04;Altstadt;Schottenstr. 17, Konstanz;Schottenstr.;17;17, Schottenstraße, Altstadt, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.66305555;9.1710514;5.0;1.0;3.0;Helles Doppelzimmer im Paradies (25m²) - wundergute WG :D - ab September- auch für zwei Personen gut geeignet;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Paradies.6894748.html;20190815-1650;20190818-2050;False
7505716;16;;;Fürstenberg;Cherisy-Str, Konstanz;Cherisy-Str;;Cherisy-Straße, Fürstenberg, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.6800711;9.1612396;;;;16qm Zimmer in der Cherisy zur Zwischenmiete (7 Wochen);https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Fuerstenberg.7505716.html;20190815-1650;;False
7506778;12;330.0;27.5;Petershausen-Ost;Egelseeweg 6, Konstanz;Egelseeweg;6;6, Egelseeweg, Petershausen-Ost, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78464, Deutschland;47.6742812;9.195097599999999;5.0;1.0;3.0;unbefristetes Zimmer in 5er WG am Tannenhof;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Allmannsdorf.7506778.html;20190815-2050;20190911-1250;False
7498039;18;312.0;17.333333333333332;Petershausen-West;Gottmannplatz, Konstanz;Gottmannplatz;;Gottmannplatz, Petershausen-West, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.67299425;9.17029904242666;3.0;2.0;0.0;WG-Zimmer in bester Lage Petershauser Park;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Konstanz.7498039.html;20190815-2050;20190819-1250;False
7507706;18;436.0;24.222222222222207;Altstadt;Ackertorweg, Konstanz;Ackertorweg;;Ackertorweg, Altstadt, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.6563685;9.1738532;3.0;1.0;1.0;Gemütliche 3er WG sucht unbefristeten Nachwuchs;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Paradies.7507706.html;20190816-1250;;True
7456206;16;380.0;23.75;Petershausen-Ost;Zur Torkel 8, Konstanz;Zur Torkel;8;8, Zur Torkel, Petershausen-Ost, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78464, Deutschland;47.66626475;9.20751936241459;3.0;1.0;1.0;Zimmer in 3er WG zu vermieten;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Petershausen-Ost.7456206.html;20190816-1650;20190818-0850;False
7382961;14;415.0;29.642857142857146;Altstadt;Schottenstraße 71B, Konstanz;Schottenstraße;71B;71b, Schottenstraße, Altstadt, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.66607335;9.172373119181419;5.0;1.0;3.0;Möbliertes Zimmer am Seerhein & HTWG:);https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Paradies.7382961.html;20190816-1650;20190823-1250;False
7508311;11;435.0;39.54545454545455;Allmannsdorf;Forellengang, Konstanz;Forellengang;;Forellengang, Allmannsdorf, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78464, Deutschland;47.68174570000001;9.2049599;5.0;4.0;0.0;Zimmer in 5er WG;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Konstanz.7508311.html;20190816-1650;;True
7509269;15;525.0;35.0;Petershausen-West;St.-Gebhard-Str., Konstanz;St.-Gebhard-Str.;;Sankt-Gebhard-Straße, Petershausen-West, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.6718408;9.1761195;4.0;1.0;2.0;Helles Zimmer in einer 4er WG zur Zwischenmiete;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Konstanz-Universitaetsstadt.7509269.html;20190816-2050;20190817-0850;False
7509300;12;330.0;27.5;Dettingen;Langenrainerstraße 7, Konstanz;Langenrainerstraße;7;7, Langenrainer Straße, Dettingen, Dettingen-Wallhausen, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78465, Deutschland;47.73752575;9.11482648926552;4.0;0.0;3.0;1 Zimmer oder als 4er WG zu vermieten;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Dettingen.7509300.html;20190816-2050;20190818-0850;False
7509315;20;522.0;26.1;Altstadt;Hussenstrasse, Konstanz;Hussenstrasse;;Hussenstraße, Altstadt, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.659957399999996;9.172466199999999;5.0;2.0;2.0;Großes Zimmer mitten in der Altstadt! (Unbefristet frei!);https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Altstadt.7509315.html;20190816-2050;20190821-1250;False
7509220;18;579.0;32.166666666666664;Industriegebiet;Reichenaustraße, Konstanz;Reichenaustraße;;Reichenaustraße, Industriegebiet, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.684074;9.1300806;6.0;1.0;4.0;1 Zimmer in Konstanz-Petershausen;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Petershausen.7509220.html;20190816-2050;;True
7508907;14;330.0;23.57142857142857;Dingelsdorf;Oberdorfstraße, Konstanz;Oberdorfstraße;;Oberdorfstraße, Oberdorf, Dingelsdorf, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78465, Deutschland;47.72858370000001;9.1547437;5.0;3.0;0.0;14sqm Room in a Shared-Flat;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Dingelsdorf.7508907.html;20190816-2050;20191003-1250;False
7508946;13;410.0;31.538461538461537;Altstadt;Sigismundstraße 14, Konstanz;Sigismundstraße;14;Karma, 14, Sigismundstraße, Altstadt, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.6585255;9.1751236;6.0;2.0;3.0;WG Zimmer in Altstadt;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Konstanz.7508946.html;20190816-2050;;True
7508394;30;640.0;21.33333333333333;Altstadt;Untere Laube 32, Konstanz;Untere Laube;32;Radcenter Paradies, 32, Untere Laube, Altstadt, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.66238679999999;9.172156800000002;3.0;1.0;1.0;Zimmer in der Altstadt;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Altstadt.7508394.html;20190817-0850;20190907-2050;False
7509523;20;470.0;23.5;Petershausen-West;Am Briel 48, Konstanz;Am Briel;48;48, Am Briel, Petershausen-West, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.67649685;9.17547956011905;2.0;1.0;0.0;Schönes WG-Zimmer zur Zwischenmiete;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Petershausen.7509523.html;20190817-0850;20190820-0850;False
7509511;20;;;Altstadt;Blarerstraße, Konstanz;Blarerstraße;;Blarerstraße, Altstadt, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.660266;9.1676144;;;;2er WG sucht neue Mieter. 2 Zimmer in Konstanz Paradies für  340€ / 400€;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Paradies.7509511.html;20190817-0850;20190922-2050;False
6605063;13;318.0;24.461538461538463;Allmannsdorf;Peter-Rosegger-Weg 2, Konstanz;Peter-Rosegger-Weg;2;2, Peter-Rosegger-Weg, Allmannsdorf, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78464, Deutschland;47.68013635;9.200380599999999;3.0;2.0;0.0;Zimmer in super 3er-WG :);https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Allmannsdorf.6605063.html;20190817-1250;20190818-1250;False
7508308;11;250.0;22.72727272727273;Allmannsdorf;Am Schmerzenmösle 16, Konstanz;Am Schmerzenmösle;16;16, Am Schmerzenmösle, Allmannsdorf, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78464, Deutschland;47.68285615;9.19815274159556;7.0;0.0;0.0;WG zur Zwischenmiete in Uninähe;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Allmannsdorf.7508308.html;20190817-1250;20190904-0850;False
7510587;14;505.0;36.07142857142857;Altstadt;Zogelmannstraße 16, Konstanz;Zogelmannstraße;16;16, Zogelmannstraße, Altstadt, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.6571362;9.17303089668907;4.0;2.0;1.0;Wunderschönes WG-Zimmer in der Altstadt;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Altstadt.7510587.html;20190817-1650;20190904-1250;False
7510583;28;550.0;19.642857142857142;Paradies;Alten Graben 29, Konstanz;Alten Graben;29;29, Alten Graben, Paradies, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.6622717;9.16178889421706;3.0;0.0;2.0;Schönes Möbliertes Zimmer in 3er WG im Paradies;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Paradies.7510583.html;20190817-1650;20190922-2050;False
7510350;15;413.0;27.53333333333333;Petershausen-West;Badgasse 5, Konstanz;Badgasse;5;5, Badgasse, Petershausen-West, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.66834865;9.17734254940246;3.0;0.0;2.0;WG-Zimmer in gemütlicher 3er WG am Sternenplatz;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Konstanz.7510350.html;20190817-1650;20190823-2050;False
7511096;16;318.0;19.875;Paradies;rheingutstrasse 36, Konstanz;rheingutstrasse;36;Albertus-Magnus-Haus, 36, Rheingutstraße, Paradies, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.66782345;9.165685702019653;2.0;0.0;0.0;Zimmer neben Fh im Wohnheim (zwischenmiete);https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Paradies.7511096.html;20190817-2050;20190922-2050;False
7510886;15;400.0;26.66666666666667;Petershausen-West;Max-Stromeyer-Straße 118, Konstanz;Max-Stromeyer-Straße;118;Max-Stromeyer-Straße, Petershausen-West, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.6739105;9.1679172;3.0;0.0;2.0;WG-Zimmer zur Zwischenmiete (07.Oktober 2019 - 31. Januar 2020);https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Petershausen.7510886.html;20190817-2050;20190819-1650;False
7305553;14;320.0;22.857142857142854;Altstadt;Kreuzlinger Straße, Konstanz;Kreuzlinger Straße;;Kreuzlinger Straße, Altstadt, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.65742520000001;9.171282199999998;3.0;1.0;1.0;Altstadt-Zimmer sucht neue(n) Bewohner(in);https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Altstadt.7305553.html;20190818-0850;;True
6959940;24;550.0;22.91666666666667;Allmannsdorf;Schiffstrasse 6, Konstanz;Schiffstrasse;6;6, Schiffstraße, Allmannsdorf, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78464, Deutschland;47.68276275;9.20423320353703;2.0;0.0;1.0;2-er WG in 2 Minuten zum See in Konstanz Allmannsdorf;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Allmannsdorf.6959940.html;20190818-1650;20190922-2050;False
7505581;12;355.0;29.58333333333333;Königsbau;Jacob-Burckhardt-Str. 35, Konstanz;Jacob-Burckhardt-Str.;35;Sonnenbühl Ost Hochhaus, 35, Jacob-Burckhardt-Straße, Königsbau, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78464, Deutschland;47.68077260000001;9.19012443164491;3.0;0.0;2.0;Zimmer zur Zwischenmiete in 3 er WG in den Sonnenbühl Ost Gruppenhäusern (Anfang September 2019 bis Ende Februar 2020) mit Stellplatz;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Koenigsbau.7505581.html;20190818-2050;20190828-1650;False
7513399;22;389.0;17.681818181818183;Petershausen-West;Fürstenbergstraße 11, Konstanz;Fürstenbergstraße;11;11, Fürstenbergstraße, Petershausen-West, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.68748495;9.15002715108302;3.0;0.0;1.0;Teilmöbliertes Zimmer im schönen Konstanz;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Wollmatingen.7513399.html;20190818-2050;20190820-2050;False
6153773;12;;;Altstadt;Döbelestr., Konstanz;Döbelestr.;;Döbelestraße, Altstadt, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.6591719;9.167213;;;;2 Zimmer in wunderschöner WG im Paradies;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Paradies.6153773.html;20190818-2050;20190821-1250;False
7514101;20;175.0;8.75;Fürstenberg;Sonnentauweg 1, Konstanz;Sonnentauweg;1;1, Sonnentauweg, Fürstenberg, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.6821515;9.17008009154947;4.0;0.0;2.0;Zimmer in gemütlicher Studenten-WG;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Fuerstenberg.7514101.html;20190819-0850;20190922-2050;False
7242451;16;500.0;31.25;Altstadt;Rosgartenstrasse, Konstanz;Rosgartenstrasse;;Rosgartenstraße, Altstadt, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.658380799999996;9.1743699;2.0;0.0;1.0;Altstadt 2er WG Altbau Wohnung;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Altstadt.7242451.html;20190819-1250;20190902-1650;False
6670429;10;395.0;39.5;Altstadt;Brauneggerstraße, Konstanz;Brauneggerstraße;;Brauneggerstraße, Altstadt, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.6647417;9.170733300000002;3.0;2.0;0.0;read me ! ! !  #Kleines Zimmer 395€ bis Februar, evtl. 1 Monat länger...;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Paradies.6670429.html;20190819-1250;20190924-0850;False
7338063;19;570.0;30.0;Fürstenberg;Stifterstrasse 8, Konstanz;Stifterstrasse;8;8, Stifterstraße, Wollmatingen, Fürstenberg, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.6888596;9.149826257698491;6.0;3.0;2.0;Darf es ein bisschen mehr sein? Renoviertes Einfamilienhaus;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Wollmatingen.7338063.html;20190819-2050;20190820-1650;False
6252430;16;370.0;23.125;Kreuzlingen;Konstanzerstraße, Konstanz;Konstanzerstraße;;Konstanzer Straße, Dettingen, Dettingen-Wallhausen, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78465, Deutschland;47.7322978;9.1180597;4.0;1.0;2.0;schönes möbliertes 16 qm Zimmer / Altbau, in netter 4er-WG;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Kreuzlingen.6252430.html;20190819-2050;20190902-2050;False
4701008;14;395.0;28.214285714285715;Dingelsdorf;Zum Klausenhorn 29, Konstanz;Zum Klausenhorn;29;29, Zum Klausenhorn, Dingelsdorf, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78465, Deutschland;47.74404615;9.15100380452695;3.0;1.0;1.0;Zimmer in 3er WG;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Dingelsdorf.4701008.html;20190819-2050;20190917-1250;False
7516698;20;470.0;23.5;Litzelstetten;Martin Schleyer Str., Konstanz;Martin Schleyer Str.;;Martin-Schleyer-Straße, Litzelstetten, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78465, Deutschland;47.7175912;9.1704362;3.0;1.0;1.0;Zimmer in WG;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Litzelstetten.7516698.html;20190820-0850;20191022-2050;False
7516371;18;480.0;26.66666666666667;Königsbau;Königsbaustraße, Konstanz;Königsbaustraße;;Königsbaustraße, Königsbau, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78464, Deutschland;47.6789117;9.1859969;3.0;1.0;1.0;Schönes 18qm größes Zimmer mit Balkon;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Konstanz.7516371.html;20190820-0850;20190821-1250;False
7516630;10;340.0;34.0;Petershausen-West;Wollmatinger Str. 21, Konstanz;Wollmatinger Str.;21;21, Wollmatinger Straße, Petershausen-West, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.67512415;9.18038788490224;2.0;0.0;0.0;10qm Wohnung in Wollmatingen;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Wollmatingen.7516630.html;20190820-0850;;True
6781574;17;375.0;22.058823529411764;Petershausen-Ost;Zähringerplatz 30, Konstanz;Zähringerplatz;30;tipco, 30, Zähringerplatz, Petershausen-Ost, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78464, Deutschland;47.6732026;9.1841163;4.0;1.0;2.0;Zimmer frei am Zähringerplatz;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Petershausen.6781574.html;20190820-1250;20190820-2050;False
7517484;16;415.0;25.9375;Altstadt;Döbelestraße 21, Konstanz;Döbelestraße;21;21, Döbelestraße, Altstadt, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78462, Deutschland;47.659535399999996;9.166395699999999;3.0;0.0;1.0;WG-Zimmer im Paradies (Innenstradtnähe);https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Paradies.7517484.html;20190820-1250;;True
7517279;9;330.0;36.66666666666666;Petershausen-West;Max Stromeyerstr. 3, Konstanz;Max Stromeyerstr.;3;3, Max-Stromeyer-Straße, Petershausen-West, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.67314445;9.168815429878052;4.0;1.0;1.0;Zimmer 9qm , KN Petershausen;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Petershausen.7517279.html;20190820-1250;20190824-1250;False
7087689;13;365.0;28.07692307692308;Fürstenberg;Karlsruher Straße 2a, Konstanz;Karlsruher Straße;2a;2a, Karlsruher Straße, Wollmatingen, Fürstenberg, Konstanz, Verwaltungsgemeinschaft Konstanz, Landkreis Konstanz, Regierungsbezirk Freiburg, Baden-Württemberg, 78467, Deutschland;47.68438765;9.14804830527212;2.0;0.0;1.0;Voll möbiliertes Zimmer in 2er WG zur kurzen Zwischenmiete im September;https://www.wg-gesucht.de/wg-zimmer-in-Konstanz-Fuerstenberg.7087689.html;20190820-1250;20190901-0850;False
